"Observed_Rain"   "Forecast_Rain_Shifted"
79.7770004272461   0
80.4960021972656   0
103.805999755859   34.2152481079102
108.985000610352   36.6826553344727
88.7929992675781   33.7722320556641
95.6569976806641   31.5633010864258
47.5950012207031   30.2231693267822
47.7290000915527   13.996205329895
45.4710006713867   13.9125261306763
45.2599983215332   0
56.2360000610352   0
49.3959999084473   0
39.8569984436035   0
41.423999786377   0
31.2590007781982   0
39.7540016174316   0
49.064998626709   0
49.5859985351562   0
59.226001739502   0
87.322998046875   0
115.932998657227   0
99.7259979248047   0
91.0699996948242   0
86.838996887207   0
85.1169967651367   0
85.2959976196289   0
84.4120025634766   0
67.2600021362305   0
85.1269989013672   36.6567611694336
92.5059967041016   34.5163154602051
106.765998840332   33.7749176025391
107.704002380371   32.814998626709
76.8889999389648   29.8493709564209
47.9679985046387   28.106761932373
39.3740005493164   22.4782276153564
59.7150001525879   19.1961917877197
54.3300018310547   0
78.1549987792969   0
59.2809982299805   0
57.8559989929199   0
42.9679985046387   0
47.0209999084473   43.134204864502
48.7270011901855   41.2524223327637
54.1629981994629   0
57.8250007629395   0
68.6510009765625   0
74.8740005493164   0
76.8249969482422   0
81.5479965209961   0
80.2060012817383   0
68.2870025634766   0
56.5190010070801   0
52.7309989929199   0
56.4879989624023   34.6021881103516
78.8430023193359   34.2832717895508
93.0260009765625   35.8552856445312
92.8570022583008   34.1631164550781
75.3030014038086   32.6462059020996
61.8650016784668   30.5580081939697
44.4959983825684   26.3937911987305
70.6829986572266   24.2467823028564
80.2360000610352   0
75.9509963989258   0
99.068000793457   0
63.3110008239746   0
50.1640014648438   0
41.4609985351562   0
35.181999206543   44.2100105285645
40.5999984741211   40.9158706665039
43.9529991149902   0
38.4570007324219   0
42.951000213623   0
41.9889984130859   0
46.9710006713867   0
57.1440010070801   0
69.2190017700195   0
57.9949989318848   0
51.5750007629395   0
38.0400009155273   35.6374893188477
40.148998260498   37.2891502380371
51.882999420166   41.2900161743164
66.6750030517578   36.9782524108887
78.2770004272461   37.4779624938965
66.9990005493164   32.5028228759766
73.9990005493164   32.8018760681152
67.8960037231445   27.0564136505127
91.1940002441406   26.1918144226074
97.786003112793   0
125.327003479004   0
77.7570037841797   0
51.492000579834   0
38.5730018615723   0
44.8959999084473   0
54.701000213623   0
43.8460006713867   0
36.8429985046387   0
45.1619987487793   0
50.3409996032715   0
36.0279998779297   0
47.1100006103516   43.696346282959
57.9329986572266   40.0101470947266
78.3690032958984   38.1852188110352
60.9710006713867   34.1763153076172
73.6279983520508   30.9991436004639
57.3629989624023   29.2916679382324
66.8170013427734   0
84.8310012817383   0
100.63200378418   0
67.7679977416992   0
34.5519981384277   0
48.0900001525879   0
44.7709999084473   38.8977584838867
50.6370010375977   39.276481628418
63.0820007324219   33.4421806335449
63.9119987487793   37.1894226074219
65.2720031738281   35.2710609436035
67.5009994506836   34.5634498596191
76.2939987182617   31.2972373962402
70.5240020751953   0
50.6290016174316   0
54.5470008850098   0
50.3889999389648   0
44.3600006103516   44.3264274597168
58.7060012817383   40.1633949279785
54.9029998779297   37.3828620910645
58.6529998779297   39.4576606750488
58.2900009155273   40.6172676086426
58.7070007324219   38.6683158874512
54.1710014343262   30.0176849365234
58.8359985351562   24.2046871185303
32.5219993591309   0
4.47800016403198   0
7.89699983596802   0
3.46700000762939   0
1.65400004386902   0
1.76499998569489   0
53.185001373291   0
63.2140007019043   42.1783905029297
61.3889999389648   39.7174644470215
59.939998626709   42.5720710754395
64.5459976196289   41.3222885131836
65.2440032958984   36.5505828857422
62.5330009460449   30.4566478729248
59.3709983825684   0
19.9759998321533   0
2.03399991989136   0
1.5440000295639   0
2.33500003814697   0
1.49800002574921   0
2.04900002479553   0
2.41499996185303   0
0.628000020980835   0
42.7589988708496   0
53.9939994812012   0
55.3849983215332   0
52.6349983215332   44.3545989990234
56.2120018005371   40.7733573913574
65.4970016479492   43.7714157104492
74.8560028076172   37.7300720214844
49.9550018310547   32.5957107543945
53.9690017700195   0
4.06199979782104   73.9345321655273
4.80800008773804   0
0.122000001370907   0
0.994000017642975   0
0.981000006198883   0
46.9560012817383   0
49.435001373291   0
45.4389991760254   0
59.0139999389648   0
40.3040008544922   41.8594665527344
57.7680015563965   43.2537040710449
63.9550018310547   40.9201622009277
56.5400009155273   42.1555595397949
51.5130004882812   35.2552299499512
7.82999992370605   58.4350738525391
2.22000002861023   59.1504974365234
0.575999975204468   0
0.136999994516373   0
0.122000001370907   0
43.9659996032715   0
49.8160018920898   0
47.8390007019043   0
33.6419982910156   0
47.5060005187988   37.8838958740234
51.4770011901855   42.4382972717285
52.5530014038086   46.71630859375
59.9959983825684   42.1638488769531
50.6269989013672   38.3731117248535
45.4480018615723   27.19069480896
0.564000010490417   54.5291519165039
0.978999972343445   0
1.50800001621246   0
1.59700000286102   0
41.9729995727539   0
36.7919998168945   32.2489395141602
41.2960014343262   32.1852378845215
37.6619987487793   41.9948043823242
53.7039985656738   45.426097869873
61.6559982299805   42.1279983520508
66.693000793457   38.5466156005859
67.7620010375977   32.6189384460449
39.4090003967285   0
1.57200002670288   0
4.53000020980835   0
1.90400004386902   0
0.785000026226044   0
0.987999975681305   0
40.5960006713867   27.807689666748
44.8440017700195   35.6100997924805
58.0750007629395   40.2525291442871
61.4710006713867   47.5869369506836
63.0730018615723   40.8916816711426
61.273998260498   0
0.291000008583069   0
1.9099999666214   0
1.80299997329712   0
36.7980003356934   37.1384582519531
56.814998626709   43.884033203125
56.9780006408691   40.8457946777344
55.6879997253418   43.2382316589355
57.4589996337891   0
1.36300003528595   0
2.81900000572205   0
8.11200046539307   0
40.4650001525879   33.4230537414551
46.3079986572266   41.0571479797363
52.9659996032715   41.5608596801758
60.4749984741211   40.1886253356934
56.0810012817383   0
56.9949989318848   0
0.416999995708466   0
4.87599992752075   0
61.0709991455078   35.8744583129883
54.9500007629395   40.2245407104492
54.0859985351562   43.2438278198242
71.3679962158203   42.1890678405762
62.064998626709   0
57.7939987182617   0
8.59500026702881   55.7346229553223
7.81799983978271   59.8151473999023
42.7239990234375   28.14674949646
60.1730003356934   33.8148231506348
61.681999206543   0
58.0859985351562   41.9652824401855
41.9710006713867   39.9150238037109
51.7890014648438   0
45.3089981079102   0
54.117000579834   32.8248710632324
64.1080017089844   0
37.9000015258789   37.3316116333008
15.0670003890991   0
18.0230007171631   0
50.564998626709   40.3768653869629
42.0859985351562   31.2447910308838
57.548999786377   0
48.5629997253418   46.6306953430176
12.6840000152588   0
24.6310005187988   0
54.117000579834   39.5427398681641
43.9410018920898   40.2575912475586
43.6559982299805   34.9856834411621
40.9269981384277   36.2605247497559
49.6559982299805   41.6952476501465
29.0599994659424   43.7125854492188
12.4350004196167   0
15.1890001296997   0
44.7690010070801   52.7999801635742
51.7649993896484   40.9475250244141
45.273998260498   36.647632598877
42.2410011291504   43.3248443603516
48.6570014953613   50.0124397277832
23.6070003509521   48.8821144104004
9.11499977111816   0
8.74400043487549   0
12.173999786377   16.9744491577148
14.2089996337891   29.9248867034912
43.8740005493164   46.443058013916
53.0890007019043   49.6080093383789
50.0060005187988   53.9659042358398
61.2789993286133   46.8249664306641
59.7389984130859   45.3750839233398
65.9100036621094   48.9338073730469
62.9599990844727   52.8972587585449
7.97399997711182   45.1253814697266
4.65500020980835   0
16.0219993591309   17.284797668457
29.7299995422363   45.5007362365723
37.2089996337891   76.41162109375
48.4099998474121   67.6276550292969
54.8059997558594   72.1045532226562
50.1510009765625   90.6458129882812
43.0139999389648   89.8420715332031
43.3190002441406   76.1067199707031
24.1509990692139   94.0350799560547
27.2590007781982   77.5993804931641
49.0690002441406   53.3863372802734
55.7039985656738   64.557502746582
60.6259994506836   58.600212097168
69.3399963378906   54.9144897460938
85.5930023193359   54.2756881713867
69.2009963989258   50.1506080627441
51.185001373291   46.3856506347656
7.54699993133545   45.6466407775879
0.188095837831497   0.651341140270233
0.736208975315094   7.29476404190063
22.9626502990723   21.5759372711182
48.2939987182617   34.4445190429688
52.4819984436035   72.305305480957
68.411003112793   87.7672805786133
65.4380035400391   89.3252182006836
48.1780014038086   102.111869812012
55.0299987792969   97.6053314208984
55.1360015869141   78.2881011962891
41.3639984130859   63.6177024841309
36.3359985351562   85.9669189453125
28.1040000915527   106.886054992676
24.9360008239746   89.9970855712891
23.3169994354248   73.2652130126953
48.3499984741211   68.5108489990234
62.4780006408691   68.9883728027344
61.9710006713867   58.7381744384766
63.0419998168945   53.5940437316895
90.1309967041016   52.8504524230957
66.3600006103516   54.7226753234863
58.3219985961914   50.9376029968262
7.25799989700317   48.9896812438965
0.810406446456909   0.926481425762177
44.443000793457   17.415491104126
57.9410018920898   51.9323463439941
68.1110000610352   42.9802093505859
69.4300003051758   60.949821472168
64.8720016479492   66.0794906616211
60.1669998168945   78.6707077026367
53.2050018310547   72.6748962402344
43.7649993896484   67.6321640014648
46.1040000915527   71.7737808227539
45.1829986572266   89.1892166137695
36.060001373291   94.0720748901367
23.5919990539551   103.590347290039
21.8500003814697   99.1821517944336
27.0049991607666   80.792594909668
49.6030006408691   82.0090179443359
52.7849998474121   74.4812088012695
53.1430015563965   62.6762962341309
76.9349975585938   66.9519348144531
67.9369964599609   70.0175399780273
99.1179962158203   52.2753562927246
77.1399993896484   58.4441413879395
70.4440002441406   67.6699905395508
14.5979995727539   61.0658950805664
7.58500003814697   52.6638374328613
0.481057941913605   0
1.11849975585938   0.545634686946869
5.28054332733154   3.76932168006897
56.7929992675781   21.4173755645752
64.0419998168945   38.6575012207031
64.9929962158203   54.5074882507324
65.870002746582   52.8899993896484
61.0830001831055   40.2761306762695
47.242000579834   49.468635559082
40.5200004577637   55.2635231018066
44.1370010375977   51.5781555175781
45.4500007629395   54.7755126953125
49.2700004577637   80.1133041381836
38.3580017089844   100.420654296875
28.8719997406006   103.654418945312
25.4580001831055   106.51879119873
31.7630004882812   87.5346298217773
33.7449989318848   84.4080352783203
61.7939987182617   89.1680068969727
68.8000030517578   89.9392852783203
62.3129997253418   80.9382553100586
89.8310012817383   73.1038055419922
90.0120010375977   73.3367233276367
102.628997802734   67.0669097900391
83.4869995117188   65.4222717285156
70.4970016479492   71.5400543212891
23.4990005493164   65.6989669799805
7.10099983215332   55.4834632873535
75.5390014648438   19.9765071868896
85.5410003662109   62.5146102905273
82.7080001831055   67.3856430053711
82.0390014648438   70.4744262695312
67.5849990844727   51.236686706543
62.3209991455078   36.8273010253906
61.3769989013672   34.1527442932129
63.814998626709   44.5370101928711
51.4070014953613   44.8651084899902
38.1259994506836   56.9299507141113
35.5629997253418   79.619270324707
35.1030006408691   102.17000579834
28.681999206543   119.032928466797
48.1160011291504   95.3653030395508
42.6469993591309   102.289474487305
62.0579986572266   96.5072555541992
72.3949966430664   97.2985305786133
66.7959976196289   88.8484725952148
102.244003295898   88.8343353271484
106.178001403809   69.2969741821289
110.763000488281   75.7544021606445
81.5270004272461   81.8585586547852
74.6800003051758   68.930793762207
31.7660007476807   67.5830230712891
12.2869997024536   51.0922889709473
4.79400014877319   0
13.4705505371094   2.27162933349609
102.809997558594   21.0280838012695
146.535003662109   72.0996398925781
131.044006347656   95.0721893310547
122.111000061035   65.5687789916992
100.014999389648   34.5865783691406
92.7669982910156   27.1039543151855
97.6869964599609   30.0730514526367
91.9629974365234   43.1441421508789
79.754997253418   43.6466522216797
63.7480010986328   58.6484870910645
38.3419990539551   71.371208190918
36.3390007019043   94.8343200683594
32.6360015869141   126.507621765137
42.7280006408691   136.559524536133
56.8320007324219   123.13599395752
64.5410003662109   118.210311889648
79.7649993896484   101.663604736328
89.2149963378906   91.2051467895508
113.378997802734   76.9710845947266
140.744995117188   82.0541076660156
129.787994384766   84.4025344848633
103.078002929688   79.9370956420898
90.6269989013672   77.8980102539062
37.9000015258789   58.7118110656738
12.7340002059937   50.9003486633301
3.81299996376038   38.0610542297363
28.0144290924072   4.0309796333313
174.70100402832   21.2047901153564
227.251998901367   97.9132385253906
200.365997314453   91.3940124511719
185.962005615234   47.9507484436035
145.533996582031   26.1326313018799
136.988998413086   23.5960426330566
150.063003540039   24.6417427062988
140.623992919922   35.358455657959
100.625   34.536792755127
57.1520004272461   60.579948425293
40.3450012207031   76.1302871704102
37.617000579834   103.22200012207
38.7540016174316   145.308990478516
44.2379989624023   148.142868041992
59.0460014343262   143.150939941406
71.4530029296875   115.549896240234
97.2389984130859   111.849151611328
125.259002685547   108.780647277832
154.787002563477   86.3324584960938
190.839996337891   94.2474746704102
156.246002197266   97.0570068359375
156.207000732422   81.6178817749023
96.8759994506836   58.2560844421387
42.0200004577637   64.6352920532227
16.4680004119873   49.9408988952637
3.54699993133545   40.3000679016113
2.99499988555908   0
39.9136543273926   4.17816638946533
84.1846389770508   10.3214998245239
286.565002441406   89.1426162719727
289.847991943359   47.8022994995117
261.889007568359   33.8979911804199
190.574005126953   23.5313816070557
150.63200378418   23.5130958557129
178.520004272461   23.21706199646
168.009994506836   26.1533737182617
123.726997375488   46.7159881591797
48.0620002746582   57.965389251709
36.3709983825684   82.6130065917969
36.0460014343262   109.489738464355
36.8429985046387   145.759780883789
49.140998840332   157.968948364258
64.4069976806641   168.209243774414
105.295997619629   134.757965087891
126.694999694824   117.268486022949
176.522003173828   119.440826416016
188.684005737305   93.2333221435547
185.449996948242   92.7286376953125
194.522994995117   79.9973449707031
159.496002197266   76.010498046875
81.2200012207031   69.5017242431641
38.8209991455078   51.5636901855469
25.3589992523193   45.1697196960449
3.40599989891052   41.9819221496582
2.73099994659424   0
80.1332321166992   6.25185823440552
120.663558959961   10.0814781188965
268.643951416016   66.8682403564453
332.347991943359   52.2387847900391
316.203002929688   43.8743324279785
226.768005371094   32.9430770874023
150.621994018555   28.9308433532715
158.90299987793   27.6821804046631
165.77799987793   37.755443572998
117.029998779297   63.5609321594238
62.1839981079102   80.623649597168
39.2159996032715   92.7344207763672
37.1879997253418   119.588829040527
36.9720001220703   157.50260925293
56.1459999084473   188.405090332031
77.8339996337891   174.824035644531
162.231002807617   149.265640258789
189.990997314453   142.002014160156
196.001998901367   113.422538757324
238.106994628906   93.7777938842773
175.505004882812   90.1251602172852
159.037994384766   73.3812561035156
113.072998046875   72.1688003540039
72.7509994506836   60.3864860534668
32.5629997253418   55.003662109375
17.5139999389648   48.4040222167969
7.16499996185303   45.3658485412598
7.48400020599365   0
121.351333618164   3.77472114562988
21.7866916656494   6.78106069564819
82.3583679199219   11.6165914535522
78.1326675415039   15.4168605804443
171.538833618164   58.3966064453125
338.990997314453   76.5885391235352
312.480987548828   62.6528930664062
230.77099609375   49.180118560791
152.272994995117   37.0540008544922
179.882995605469   37.4235382080078
167.901000976562   52.113109588623
126.652000427246   62.932746887207
87.0910034179688   101.377517700195
58.4179992675781   118.110771179199
48.056999206543   150.508605957031
49.6969985961914   210.692794799805
66.2279968261719   226.752624511719
106.978996276855   183.460067749023
226.938003540039   150.751922607422
203.626007080078   124.065711975098
194.582992553711   119.431694030762
245.188003540039   100.073303222656
181.063003540039   83.3125076293945
147.712997436523   80.2265548706055
111.15599822998   66.2752456665039
75.6380004882812   57.9704246520996
33.4059982299805   49.2106056213379
17.1149997711182   45.6893882751465
11.7700004577637   44.7413101196289
19.168872833252   4.73229026794434
61.7667503356934   11.2715120315552
98.4297866821289   15.1104688644409
125.598945617676   23.3833808898926
231.195434570312   52.3187103271484
244.285003662109   102.514259338379
220.436004638672   80.8967895507812
179.089004516602   68.2515411376953
207.710006713867   61.9446754455566
258.449005126953   64.9902725219727
209.207992553711   76.9025955200195
138.307998657227   103.986930847168
107.931999206543   134.208770751953
77.8430023193359   170.026275634766
88.0110015869141   202.157455444336
96.8580017089844   206.991180419922
116.902000427246   180.216613769531
179.90299987793   172.37873840332
206.410003662109   152.185562133789
173.904998779297   132.528350830078
192.925003051758   113.018135070801
218.554000854492   91.3770065307617
181.408996582031   85.3407897949219
144.251998901367   75.7671661376953
122.068000793457   63.1434288024902
76.8659973144531   60.5951538085938
36.5   53.4602470397949
22.617000579834   44.1286544799805
22.4200000762939   41.6557807922363
22.0779991149902   30.3237648010254
75.7270202636719   10.3007097244263
71.5451354980469   14.0474557876587
114.523780822754   73.8370132446289
190.023025512695   103.282600402832
219.649993896484   117.564102172852
165.345993041992   75.0566864013672
163.324996948242   72.7165451049805
256.532989501953   79.2496566772461
312.852996826172   103.986923217773
252.598007202148   121.524147033691
165.619995117188   142.356872558594
135.794998168945   188.850082397461
97.8809967041016   208.675109863281
103.598999023438   200.22998046875
127.52799987793   181.9169921875
154.582992553711   168.501510620117
211.977005004883   165.106918334961
175.990997314453   144.892395019531
167.582000732422   123.535293579102
221.841995239258   102.964241027832
246.535003662109   86.7651901245117
216.589996337891   77.9790573120117
152.311996459961   65.6948165893555
150.84700012207   70.462043762207
101.740997314453   52.4789085388184
41.0979995727539   51.5976753234863
26.8430004119873   45.4300498962402
26.7169990539551   0
16.0310001373291   0
118.418998718262   34.9046401977539
137.884780883789   61.9888954162598
144.466339111328   119.257629394531
187.865005493164   144.245407104492
157.059997558594   101.319068908691
158.229995727539   84.009033203125
256.226013183594   95.7030181884766
285.625   130.034118652344
222.945999145508   155.031723022461
195.136001586914   167.435836791992
191.796997070312   192.883331298828
151.082992553711   202.866165161133
128.785003662109   194.779235839844
146.526000976562   169.13330078125
230.240997314453   164.097549438477
266.621002197266   153.120864868164
219.748992919922   150.191101074219
209.804000854492   117.238265991211
253.794006347656   101.808372497559
253.151000976562   86.5669174194336
242.595993041992   78.7677154541016
167.514999389648   67.4690093994141
140.207992553711   64.2159118652344
85.6569976806641   52.1686325073242
49.9329986572266   46.0022354125977
41.5089988708496   45.3339004516602
24.2140007019043   0
18.3080005645752   0
43.3300018310547   0
72.4337692260742   0
139.601806640625   74.3544158935547
140.134002685547   57.0939292907715
174.651000976562   183.675140380859
167.725006103516   152.80126953125
144.938995361328   133.196197509766
126.555000305176   108.275650024414
174.436996459961   91.1889801025391
201.557998657227   106.38941192627
193.192993164062   131.56803894043
210.350997924805   202.255172729492
227.139007568359   166.40283203125
201.977005004883   176.070343017578
173.608001708984   150.182586669922
242.395004272461   144.271484375
369.473999023438   140.654251098633
332.592010498047   134.554565429688
303.087005615234   120.611358642578
269.220001220703   107.554740905762
298.889007568359   91.8836059570312
234.143005371094   78.7989807128906
212.507995605469   74.070182800293
149.514999389648   72.8580322265625
102.40299987793   59.8329010009766
64.9850006103516   52.5919609069824
47.2830009460449   43.0181083679199
38.1959991455078   37.7586059570312
32.1809997558594   0
38.7140007019043   0
61.4029846191406   0
78.7206573486328   0
156.565994262695   195.916381835938
155.712005615234   154.963775634766
154.352005004883   128.217742919922
123.332000732422   119.69701385498
137.981994628906   116.828239440918
166.783004760742   142.16374206543
188.940002441406   166.968811035156
211.861999511719   160.355438232422
224.281997680664   133.508560180664
229.253997802734   117.96248626709
276.673004150391   116.857048034668
340.365997314453   124.490226745605
359.859008789062   107.450744628906
312.782989501953   97.1123962402344
292.174987792969   89.200065612793
281.921997070312   87.2758178710938
334.268005371094   84.3121795654297
268.356994628906   82.1338882446289
201.414001464844   69.4863433837891
130.162994384766   59.7319831848145
83.7320022583008   51.0419769287109
54.1459999084473   49.1032905578613
33.5060005187988   37.4413261413574
31.9689998626709   34.8409690856934
49.0229988098145   28.4154186248779
57.6209983825684   31.4224319458008
59.7709999084473   24.5334644317627
48.2449989318848   18.5794734954834
51.1839981079102   16.4507713317871
56.5730018615723   7.60470962524414
51.8619995117188   5.81281232833862
40.5429992675781   0
31.8697967529297   0
95.822998046875   0
122.636001586914   17.6282901763916
149.429000854492   173.397354125977
164.397994995117   132.273086547852
159.311996459961   137.646224975586
138.787002563477   133.763702392578
119.995002746582   119.676895141602
131.279006958008   120.881233215332
156.800994873047   115.200744628906
193.059005737305   113.592483520508
239.279006958008   93.4319915771484
295.382995605469   90.5258636474609
346.619995117188   87.43798828125
325.386993408203   85.9155349731445
284.967010498047   81.3352127075195
264.221008300781   80.1437911987305
263.308013916016   69.2978057861328
287.372985839844   73.9548416137695
365.773986816406   78.0697021484375
323.799011230469   62.4526252746582
185.975997924805   59.2695007324219
110.599998474121   50.1837577819824
83.3209991455078   46.254566192627
50.7389984130859   37.0095138549805
29.4109992980957   37.7888221740723
28.6879997253418   26.317590713501
44.8330001831055   25.2141094207764
64.3310012817383   17.7964859008789
48.3030014038086   20.9786262512207
47.6080017089844   17.7235107421875
46.3660011291504   14.3227453231812
39.5900001525879   11.8725271224976
33.1020011901855   8.47664165496826
53.9710006713867   7.83158016204834
60.3330001831055   6.32890033721924
71.1800003051758   0
55.1730003356934   0
44.144645690918   0
73.98486328125   0
195.74040222168   12.0038394927979
120.440002441406   154.331481933594
130.445999145508   100.103149414062
148.675994873047   106.128227233887
152.537994384766   103.271347045898
135.414001464844   95.2595520019531
127.068000793457   88.7886199951172
138.169006347656   89.6068878173828
195.427001953125   88.643684387207
271.140991210938   78.500244140625
309.233001708984   79.3939514160156
319.772003173828   72.1117706298828
279.234008789062   66.3706817626953
251.078002929688   63.7489967346191
242.175003051758   56.0701904296875
270.402008056641   50.9709548950195
312.579010009766   46.9146041870117
358.298004150391   66.7958831787109
325.653991699219   63.5086631774902
163.524993896484   58.980842590332
106.740997314453   55.6896514892578
86.8369979858398   44.4141616821289
62.5950012207031   31.4542140960693
43.1479988098145   27.7209968566895
37.3440017700195   27.7393341064453
32.0270004272461   20.963716506958
42.9150009155273   14.1663551330566
44.6129989624023   14.6338891983032
43.9070014953613   12.6735353469849
56.5820007324219   8.9242639541626
57.5909996032715   6.26033353805542
68.7740020751953   5.28950834274292
74.0270004272461   0
61.9469985961914   0
61.6559982299805   0
58.6557312011719   11.9137163162231
99.9069976806641   114.10237121582
117.772003173828   72.4473876953125
136.589004516602   91.1157073974609
150.815002441406   92.3035736083984
142.766998291016   87.0100402832031
140.843002319336   82.4812088012695
155.281005859375   79.5748519897461
207.285995483398   79.9937362670898
248.753005981445   71.8482284545898
273.459014892578   66.7942886352539
277.101013183594   63.3379821777344
250.878997802734   49.9489402770996
240.445999145508   46.8516502380371
241.141006469727   45.1419296264648
290.570007324219   44.5063934326172
324.468994140625   36.0743293762207
335.851013183594   42.8149070739746
290.424011230469   49.5228271484375
137.162002563477   43.8693885803223
115.65299987793   39.2705154418945
97.7249984741211   33.1186904907227
72.8130035400391   32.5416107177734
52.2410011291504   29.2804431915283
46.1689987182617   26.9130992889404
37.4809989929199   22.9479236602783
41.5219993591309   12.0845050811768
50.5960006713867   9.58778381347656
53.7970008850098   7.08613777160645
79.3669967651367   6.18913269042969
73.2160034179688   6.5341477394104
78.75   0
69.3560028076172   0
20.929630279541   79.8941497802734
101.612998962402   88.1537628173828
129.811996459961   57.9157180786133
122.456001281738   65.720085144043
129.518997192383   78.9706878662109
138.061996459961   74.8895721435547
140.283004760742   69.633056640625
148.716003417969   66.9398345947266
170.417007446289   71.5411682128906
191.542999267578   67.7044677734375
209.322006225586   59.8629989624023
203.27099609375   54.26513671875
200.266006469727   47.5163764953613
200.335998535156   45.6624069213867
212.378005981445   41.182430267334
283.389007568359   35.0721969604492
348.875   32.2401351928711
315.007995605469   37.8264427185059
235.210006713867   36.9179344177246
120.833999633789   28.8362903594971
106.216003417969   27.1015224456787
86.536003112793   23.4936790466309
68.556999206543   22.5018405914307
52.992000579834   29.3531112670898
45.2379989624023   26.5128269195557
41.25   23.8318138122559
40.0410003662109   12.434042930603
49.7519989013672   8.81570529937744
66.7730026245117   6.33555126190186
101.823997497559   6.15882730484009
112.156997680664   5.7762598991394
88.7259979248047   0
56.8979988098145   0
95.2679977416992   88.4905395507812
115.26000213623   50.1628112792969
117.042999267578   51.564338684082
113.500999450684   55.7709846496582
123.805999755859   63.8464660644531
133.837997436523   61.9503173828125
142.432998657227   66.2009048461914
140.720001220703   62.0976409912109
149.524993896484   53.4285354614258
149.106994628906   44.9415512084961
150.505004882812   45.1506500244141
153.164001464844   37.7648239135742
172.016998291016   35.3041000366211
207.576995849609   38.2417602539062
280.921997070312   34.8510818481445
349.428009033203   24.9694881439209
283.885986328125   33.876880645752
191.595001220703   24.2775382995605
104.699996948242   20.4469108581543
81.7210006713867   25.5525074005127
64.6100006103516   21.7657299041748
64.4990005493164   25.1806640625
72.161003112793   26.1606712341309
60.3880004882812   21.8753223419189
47.515998840332   20.6028804779053
38.8240013122559   16.6295566558838
36.9280014038086   19.7834796905518
40.6279983520508   15.6491603851318
46.5419998168945   12.3936920166016
53.2999992370605   9.88613128662109
75.9000015258789   7.94622802734375
116.209999084473   6.54529237747192
